,textID,selected_text
1341,87fa9ce0c5, oh no  say it aint so
1342,f734459c4c, i hope he does ; join  and you`ll find one
1343,5e14887b13,thank
1344,85eb03d6b8,thank
1345,7909fa421f,"  sadly we were too late for traceycakes, but we got them elsewhere- not the same but still yummy. tea w wee on wknd!"
1346,36631a41d0, well piss on that. i can`t get into their site @ work nor does it come thru on my phone.
1347,8f11bf53a2,http://twitpic.com/670ar - this is post guitar hero **** kicking
1348,7e21d8a7ab,#fail
1349,2f00504c96,just woke up. making breakfast
1350,bc14c389af,http://twitpic.com/67fue - my formerly pretty car
1351,dae7a3eeb1,just thought about my hubby being deployed n now i got the blues  i need a stiff drink but i`m breastfeeding so no booze for me :/ ugh!!
1352,9b7811b2e0,love
1353,06b8d9e26c,welcome
1354,bcd7910701,sick
1355,7c229b34c1,unfortunately!
1356,f26105a320,ugly
1357,0a5e7d6cb1, i so know what you mean
1358,b34a3fd669,good
1359,05810a7cdd,happy
1360,8531be3694,good
1361,70187852a7,  supporting superfly all the way
1362,31d03bff54,sounds
1363,2938f51a3a,feel
1364,a153babf33," how about we start with a true franchise online mode. dynasty was huge, madden online league not so much"
1365,4baf1c6930, im having trouble finding really yummy egg free ice-cream   #favoriteicecream - got any recommendations anyone?
1366,d409e4ce46,on my tea break  cant wait to drive home tonite!!
1367,dbc696a3ef,is watching mock the week and is slowing cooking
1368,237b093176,unfortunately
1369,2b8b0a7d10,is twubbing again
1370,a8a1e94417,when da heck will the garage man get here i ask you.. when..
1371,c99820b355,o.k i feel like i need to cry now  i can`t believe that in less than 2 years ill be walking across the stage to get a high school diploma!
1372,4841c38e53,just got a ipod touch  downloading apps for it now.
1373,bd3b30d13c,happy
1374,8c03f75944, - ****. lol on friday.? its now saturday here lol. im in australia
1375,570a5c063b,fun
1376,383aa5ec8b,night all!! i`m trying to get to bed early for once...well as early as 1:40 can be for a normal person...
1377,038a99e313,mothers
1378,8862c02132,conference call with hp.  they gave me an invalid pass code so i can`t attend
1379,d83606a58a," it`s 3:37 am, i am going to sleep now. but i be back up in 4 hours...lol. good night"
1380,9412b17d47,"what are some good places to eat in los angeles, want to try something different today"
1381,db76d74945,love
1382,f873960a48,i`m suppose to get up to go find sumthin to wear tomorrow but i can`t get up
1383,aaf69acf6f,my 3yo just woke and groggily walked over to my office.  is now sleeping in my lap
1384,361b6281a6,dead
1385,1fb696a58c,thanks
1386,51f56d7464,still sick  bout to play some ps3 till the laker game starts
1387,1b673ea212,it will be my second year that i will not be there
1388,ffe02fe3f5,"eatin dinna, herd tom brady not movin 2 fast"
1389,8255b23e72,i`m not ready for my baby to be 3 tomorrow  she is growing so fast....
1390,e108bb4fa1,i woke up this morning thinking it is saturday
1391,9599acaca6," i have both her cds and know them both by heart. really, tal, you think you can intro me to country music?!"
1392,3bd6b2df8c," glad you like it  took around 2 and a half hours, would have been less but i kept stopping for food breaks haha  i was"
1393,c281b14817,last class at 10:30. one final tomorrow and 2 finals on friday!
1394,93eb6effbb,lao mein and spanikopita haha you would have to be here to know
1395,30abfb5b07, ps: wish i were coming tonight.
1396,419862456e,hate
1397,5c8a453297,my head hurts....  can wait to see the new photoshoot!!!!!!!
1398,2bbe1f652e,goodmorning
1399,0eb1ab3558, what did you think of the finale?  i thought it was kind of a cheap way out
1400,baf2ccb1cc,i had a vivid dream last night! i was crooning away
1401,259a4c12db,happy
1402,b56c29ed7d,miss
1403,f1f8d50eff,sick
1404,f61ae5403a," it`s 12am! ,  and i are still up, sending you as much tweets as we can! philippines tour please?"
1405,97fd42d38b,miss
1406,72624c934f, are they abusing your service? manual follower management is a pain. i love the style.
1407,20967289f5,good
1408,bd5f768159,is excited about tomorrow!!! but i gotta clean the house  clean clean clean ahhhhhhh
1409,9b1060a30e,hope.
1410,704dfebd66,"stopped,"
1411,1177c602c8, come to rochester with me and nikki. beer and a hog roast always helps.
1412,92866f7b8c,thank
1413,13d0b4314e,"is slowly crunching the reality that june is fast approaching. in other words, classes again, and another year will be added to my age."
1414,892b8a0cf8,so i guess we r sleepin over.
1415,5d8102cab8,killed
1416,3fcdacf90f,"well, she`s getting through."
1417,17d1a66db4,hard.
1418,4d22612bb6,all alone for the weekend!
1419,3cd2b0d233,"wishing, i was at the michou show right now.. god. life isnt fair"
1420,da72cfc9cc,poor
1421,fd57cd4c4e,love
1422,0a57a17968,got a sunburn from coney island bike ride
1423,a9e176a76e, hey i didn`t get the email yet
1424,41ff25c568,sad
1425,064b2cc709,sucks
1426,00b7a60703,wish i had a laptop charger so i could tweet faster
1427,6896f19343,show time baby! bye bye for now tweeters
1428,cce4a3ca50, how was your chicken and chips?
1429,c9d4cf96af,"waaah, asshat at cvs yesterday shortchanged me  i paid 10$ for chips."
1430,733ac52be6,happy
1431,cf1a0bb3c2," nope, kicked that habit more then a year ago"
1432,8b1ef2334e,thanks
1433,d31c27398f,"up early this morning, first to portmeirion then home"
1434,9f42f42b4f,amazing
1435,98cfd1162e,bummer
1436,00c8cfed18,i dont wanna im to spanish today
1437,bbe85e3495,missin the #ia2009 guys really
1438,0cc4081476,lol haha very funnyyy lol im talking to my bestfriend ashleyyyy!!!
1439,c45f5fb9e6,good
1440,7e5457bddf,yay
1441,d138ab0b3a,"it is certainly spring in vail, co.  it is raining and snowing!  doesn`t mother nature know the mountain is closed for the ski season!"
1442,6ade83d96d,_hameron i`ve seen those already. i link them in my lj post.
1443,fbbeb51073,thank
1444,74b57c43cc,bad!
1445,f7638c4126,thx
1446,562c683a44,thanks
1447,1f403981ef, can you fedex me some pizza? i have to cancel my nyc trip until later this summer
1448,9358a6253c, i haven`t started packing
1449,628bab2c42,i`ve been to best buy & target and still no electrik red album! i`m loosing hope..they`ve never even heard of the girls
1450,d934e438cc,feel
1451,548b9da461,love...
1452,e0f9a074cf,now i like #startrek. personal feels that #startrek movie is better than #xmen.
1453,5fb992345d,fun
1454,590ede849e, that ur anti is what i understood from the message. sorry left off ur don`t vote bnp msg at end due 2 space
1455,b78e0c4c19,thank
1456,02073f1c62,i wanna crawl under my desk and take a nap  nvrmind its dirty =/
1457,112da4faa0,gonna go and see my sister at mount saini ....  she`s there for at least another 24 hours.
1458,1d3c1b4821,okay someplease save me!!! now i am watching ninja warrier and eating an egg roll from last night
1459,70d05bf740,i`m still in bed and on the laptop ...yep borin !!!
1460,816bbfcd52,happy
1461,40760ea4e8,why is looking for girls names easier than looking for boys
1462,d6738c3768,excellent
1463,e0d893b360,brilliant
1464,e344ef4cf6, that`s actually not too far from the truth
1465,84f961fdb2,good
1466,c002c2eddd,good
1467,7369cf2fc5," concord & irvine, ca only. that`s it for `09."
1468,543a06c64b,sore
1469,1047b78606,love
1470,62dd5efb10,-g`mornin` twitterville  took the day off from tweet`n yesterday & i`m 'jonesing' to get back into it today
1471,4652d96d01,goin ta bed now!   goodnite jessica
1472,1f9019bba5, lmao you witty wacko...loves it
1473,e8a7f5e1a3,die
1474,2f2721c6fe,"`if i don`t believe in him, why would he believe in me?` -bring me the horizon  a chill goes down my spine whenever i hear that line."
1475,9c52e5ba66,love
1476,d72748e39c,miss
1477,bb96cfef66, booooo  my senior yearbook sucks thanks for the memories bhs -___-
1478,14c6d8edd1, heyy terrence u should come to my school on may 29th for our talent show
1479,44c3407b4d,theres too much light pollution to see the stars
1480,6f15fcf64e,sick
1481,5a4ebbbdba,back to bed
1482,6ee991d0cd,trouble
1483,9932b9c033,feel
1484,8ba9d3448f," #warmfuzzies to you, my friend"
1485,f6f7382036,miss
1486,a93501213c,happy
1487,703a5708f6,enjoy
1488,683149f529, well maybe someone will care
1489,9a00c7fd06,"   awww, that wasn`t very nice."
1490,9a1177c3fb,slaving away at work
1491,226dcfa96d,mom
1492,e4364d95c3,fml just ran a mile.. and i just got scraped by my yearbook and i got 1/10 on my math test. eff today
1493,b14b4d5209,love
1494,f04b0ca7f2," ****, i dont have 2 work saturday, & i was suppose 2 hang out with my friend & watch it. we can still hang out but no jonas ="
1495,44c7e944b9,anymore
1496,fb6110efb9,raaaaaaaaaaagh early morning  and its not even early!! must leave for work in 6 minutes...
1497,61c907173c,  there you go.
1498,2334ad25e6, ooo yuk !! thats not good im retching as we tweet
1499,c2484278c9,miss
1500,e39cb0ca13,  lol - thats 51p less ive got towards the cruise!!
1501,5f54c3d4cb,stuck!
1502,62e1413e85,day
1503,d7b287d1e7,where r all the 5am tweets from  people...oh that`s right...they opened the #houseofrock last night so they`re still in bed
1504,67ff57361c,working on canada shoots information.  coming your way soon if you have expressed interest and i have your email address . eh!!!
1505,762a44afb6,mrs.bates left
1506,1a38bc0602,ugh
1507,a0c3ef4a01,funny!
1508,de2a14a465,last day of cgi 09
1509,94488794d4, who to say hi to and who to buy a shot to. lol. jk.
1510,12b631ca7b," thank you! i was just playing that a moment ago, actually! a very different, even more chill version.  *spooky*! haha."
1511,95dfefd4e7,day
1512,e637c11dca,mad
1513,3775d15b1d, so when are you guys coming to alabama...you were supposed to be there tonight but cancelled...i had great seats
1514,7f62c60ffe, hey plz look > http://www.twitpic.com/5m7vd < what do u think? plz tell me
1515,a5abb95859,happy
1516,e32bcc9304,http://skipall.com/8p.png  the come apart easy enough
1517,f4e8990f70,sadly
1518,2f9f6f89cd, tell x to email me pics! officialshew
1519,a86d48a430,heaos keen for next weekend.        mummy. <3
1520,1e2e4371a9,hate
1521,dd3dbdf77e, hi ms. fussy  *waves*
1522,8d4c510735, i hope you didn`t take that quote personally!! i`ve been throwing them out here and there all day-guess i shoulda waited a bit
1523,4ea8274298,at `s with 
1524,b521edea57,great
1525,a74b7578a5,"you spelled my name wrong, but message received   http://tinyurl.com/krw9p3"
1526,173738ce2a, email those pics on ur labtop to me...  i wana put one of them as my background!  http://myloc.me/21ds
1527,674bb5ca74,british expat tweet tommy and the giant sprout: especially for fly  as part of sprout seaso.. http://tinyurl.com/c7kvb6
1528,6e424d5ccf," and im just going into work... if we were married, we wud never see each other"
1529,d4305524e2,weird!
1530,e71ac19463,"http://twitpic.com/4jbwh - we were at a sleepover, and nobody stops me when there`s a camera in my hand"
1531,ab464f70e6,i wish it would rain...but it won`t
1532,d546f8c422,good
1533,bab26fdc24,wtf
1534,4f0c1d97c4,trouble...
1535,24a7c7e988,"going to i don`t know where with taylor,dolton,jacob, chris and my sister."
1536,b7b0f4fb71,just got back from a run & i`m feeling grrrrrreeeeeaat!!!
1537,6957e5f1bf, how come?
1538,ee87e14bee, yes  and i want you to keep going if you would ;)
1539,0f9b915617,sunburn
1540,f3afed1887,fun
1541,51d74124da,it appears i`m going home tomorrow...and it`s not a good thing...
1542,bcd831b113,wish
1543,f39c65d9ef, hahaha omg i only got 3 hrs of sleep
1544,1a9933a4fe,happy!!!!
1545,c4453ff2b8,thanks
1546,a3f0f32135,arrrr better half made me brekkie in bed. weather not 2 gud in black country 2day but we won`t let it put the dampers on our planned bbq
1547,f433396b44,wish
1548,6388c670c6,_hodges yup. their loss.
1549,bc3032341b,miss
1550,b7c1a22a62, ohhhh that reminds me. i know it`s not one of yours.... can you send me some of my toothpaste?
1551,ca66e5e4b6,cute!
1552,be16255b41,wake up..... please.
1553,8fa75341d4,good
1554,d147a9feb1," really... i`m an alumnus, and i don`t know myself! and we didn`t have macs yet when i was there..."
1555,afc17894d4,sorry
1556,03b569041c, it rained here too
1557,ea5c577cb7,disappointed
1558,9891da8fff,isnt
1559,5f42a2d026, no way to comment on site unless you are a member
1560,d3a576d221," you asked about my sf schedule, dahling...maybe next time"
1561,eea9145f1b,horrible!!!
1562,49ec0f5742,awesome!
1563,7b65e54ea9,why does urban outfitters taunt me with amazing clothing that`s way too expensive.
1564,80832ca578,glad
1565,be226efbd2, and i was just gonna ask you if you wanted to go to club hidden house on sat night. hehe.
1566,0b581d3f9f, headed back to baltimore tonight
1567,1973abbb06," i`ve been well, thx. just getting up for an early morning meeting and wondering why i agreed to it. don`t like getting up early"
1568,7c6b2e810a, writing or making sense ?
1569,ab07a3fe36,hurt
1570,b8d1e767b2,feel
1571,efba862a1b, i just laughed out loud on the bus reading your statement of ethics. people moved away. he he he.
1572,d109999477, can you play i wish by jordan knight
1573,cf64d19714,love
1574,cc153c2a35,ordered my new shirt
1575,c5556624b0,love
1576,f46d274a8b,die
1577,910a250227,cant find my shoes. :/ hope its as bad as itll get 2nite.  im happy.
1578,ab52225ed8,hate
1579,f40d533a23,got all a`s
1580,c336250f8f,"i know i told him i didnt want him to stay home with me but i lied, i really did want him to stay home with me"
1581,f23c1c4255, not happy
1582,896289196c,_gaba haha i think we should let the topic drop now. a quick poll would settle the matter if you don`t believe me
1583,02624773ca,wish
1584,31a107dbcf,but on the bright side...no school
1585,eabaf375f4,i must have viewed that picture of me and  from saturday morning about a milling times  x
1586,51313cb3fd,is listening & watching both my boys on guitar heroes
1587,42ebd9099d,i have turned into a fast food ****
1588,6ac3031bc9,hate
1589,666f836b32,_rockstar umm how bout em?..aint get 2 see da game  but i see dey survived anotha game of da series due to notin but lebron im guessin
1590,6e41749ac7,hey  i tried callin u but it wont let me
1591,98f836e4b6,depressed
1592,88b6d952b6,home form school...its a long weekend  most ppl would be happy but im not...im still mad and sad about him
1593,f6d56869b1,life should be exciting today but someone very close to me has mardy bum and its starting to rub off on me!!
1594,58272bcdb4,misses
1595,5ded2a1364,_allison catch you later terry....
1596,6612e42b28,kyle is cody`s wee bro!
1597,c10ae302bc," oh you understand french?  well, maybe i exxagerated it a little bit lol but they all want at least 1/2 years of exp. :-/"
